NRO	ID	PVM	TUOTE	HINTA
9004	ASIAKAS_937	8.10.2014	C	50
9139	ASIAKAS_951	8.10.2014	C	50
9428	ASIAKAS_980	8.10.2014	A	10
10181	ASIAKAS_1082	8.10.2014	C	50
10405	ASIAKAS_1116	8.10.2014	D	70
10411	ASIAKAS_1117	8.10.2014	D	70
10798	ASIAKAS_1178	8.10.2014	C	50
11306	ASIAKAS_1260	8.10.2014	D	70
11608	ASIAKAS_1343	8.10.2014	D	70
860	ASIAKAS_90	9.10.2014	A	10
1045	ASIAKAS_110	9.10.2014	C	50
1046	ASIAKAS_110	9.10.2014	C	50
1444	ASIAKAS_151	9.10.2014	C	50
1445	ASIAKAS_151	9.10.2014	A	10
1626	ASIAKAS_170	9.10.2014	B	25
1959	ASIAKAS_205	9.10.2014	C	50
2052	ASIAKAS_215	9.10.2014	C	50
2215	ASIAKAS_232	9.10.2014	B	25
2273	ASIAKAS_238	9.10.2014	C	50
2471	ASIAKAS_259	9.10.2014	A	10
3250	ASIAKAS_342	9.10.2014	B	25
3439	ASIAKAS_361	9.10.2014	B	25
3521	ASIAKAS_370	9.10.2014	A	10
3690	ASIAKAS_388	9.10.2014	B	25
3699	ASIAKAS_389	9.10.2014	A	10
3795	ASIAKAS_399	9.10.2014	C	50
4168	ASIAKAS_437	9.10.2014	C	50
4249	ASIAKAS_446	9.10.2014	A	10
4290	ASIAKAS_450	9.10.2014	C	50
4394	ASIAKAS_460	9.10.2014	B	25
4432	ASIAKAS_464	9.10.2014	B	25
4954	ASIAKAS_517	9.10.2014	B	25
5235	ASIAKAS_546	9.10.2014	C	50
5349	ASIAKAS_558	9.10.2014	B	25
5956	ASIAKAS_620	9.10.2014	A	10
6340	ASIAKAS_660	9.10.2014	A	10
6463	ASIAKAS_673	9.10.2014	B	25
6638	ASIAKAS_691	9.10.2014	A	10
6761	ASIAKAS_703	9.10.2014	C	50
6770	ASIAKAS_704	9.10.2014	A	10
7598	ASIAKAS_790	9.10.2014	C	50
8480	ASIAKAS_883	9.10.2014	B	25
9025	ASIAKAS_939	9.10.2014	C	50
9215	ASIAKAS_959	9.10.2014	C	50
9652	ASIAKAS_1004	9.10.2014	D	70
9785	ASIAKAS_1023	9.10.2014	C	50
9892	ASIAKAS_1038	9.10.2014	D	70
10624	ASIAKAS_1150	9.10.2014	C	50
11390	ASIAKAS_1284	9.10.2014	E	100
11593	ASIAKAS_1339	9.10.2014	E	100
11713	ASIAKAS_1375	9.10.2014	E	100
11800	ASIAKAS_1400	9.10.2014	E	100
12082	ASIAKAS_1478	9.10.2014	E	100
27	ASIAKAS_3	10.10.2014	B	25
1202	ASIAKAS_126	10.10.2014	A	10
1241	ASIAKAS_130	10.10.2014	B	25
2014	ASIAKAS_211	10.10.2014	C	50
2061	ASIAKAS_216	10.10.2014	B	25
2422	ASIAKAS_254	10.10.2014	B	25
2743	ASIAKAS_288	10.10.2014	A	10
2795	ASIAKAS_293	10.10.2014	C	50
2824	ASIAKAS_296	10.10.2014	C	50
3328	ASIAKAS_350	10.10.2014	A	10
3511	ASIAKAS_369	10.10.2014	C	50
3964	ASIAKAS_416	10.10.2014	A	10
4284	ASIAKAS_449	10.10.2014	B	25
5562	ASIAKAS_579	10.10.2014	B	25
5601	ASIAKAS_583	10.10.2014	A	10
5869	ASIAKAS_611	10.10.2014	B	25
6407	ASIAKAS_667	10.10.2014	A	10
7480	ASIAKAS_778	10.10.2014	A	10
8665	ASIAKAS_902	10.10.2014	C	50
9316	ASIAKAS_969	10.10.2014	B	25
9363	ASIAKAS_974	10.10.2014	C	50
10497	ASIAKAS_1131	10.10.2014	D	70
10498	ASIAKAS_1131	10.10.2014	C	50
10675	ASIAKAS_1158	10.10.2014	C	50
10799	ASIAKAS_1178	10.10.2014	C	50
10980	ASIAKAS_1206	10.10.2014	D	70
11268	ASIAKAS_1250	10.10.2014	C	50
11539	ASIAKAS_1324	10.10.2014	D	70
11774	ASIAKAS_1392	10.10.2014	E	100
28	ASIAKAS_3	11.10.2014	B	25
833	ASIAKAS_87	11.10.2014	B	25
1026	ASIAKAS_108	11.10.2014	A	10
1212	ASIAKAS_127	11.10.2014	A	10
2140	ASIAKAS_224	11.10.2014	A	10
2169	ASIAKAS_227	11.10.2014	B	25
2359	ASIAKAS_247	11.10.2014	C	50
3651	ASIAKAS_384	11.10.2014	A	10
3837	ASIAKAS_403	11.10.2014	C	50
4041	ASIAKAS_424	11.10.2014	B	25
4130	ASIAKAS_433	11.10.2014	C	50
4273	ASIAKAS_448	11.10.2014	B	25
5264	ASIAKAS_549	11.10.2014	B	25
5563	ASIAKAS_579	11.10.2014	C	50
6385	ASIAKAS_665	11.10.2014	C	50
7091	ASIAKAS_737	11.10.2014	C	50
7756	ASIAKAS_807	11.10.2014	A	10
7952	ASIAKAS_828	11.10.2014	A	10
8001	ASIAKAS_833	11.10.2014	A	10
8132	ASIAKAS_847	11.10.2014	B	25
8732	ASIAKAS_909	11.10.2014	C	50
9196	ASIAKAS_957	11.10.2014	C	50
9225	ASIAKAS_960	11.10.2014	C	50
9710	ASIAKAS_1012	11.10.2014	C	50
9764	ASIAKAS_1020	11.10.2014	D	70
10161	ASIAKAS_1079	11.10.2014	C	50
10491	ASIAKAS_1130	11.10.2014	C	50
11474	ASIAKAS_1308	11.10.2014	D	70
11588	ASIAKAS_1338	11.10.2014	E	100
11928	ASIAKAS_1434	11.10.2014	E	100
11937	ASIAKAS_1437	11.10.2014	E	100
12099	ASIAKAS_1484	11.10.2014	E	100
36	ASIAKAS_4	12.10.2014	B	25
281	ASIAKAS_30	12.10.2014	B	25
625	ASIAKAS_65	12.10.2014	A	10
699	ASIAKAS_73	12.10.2014	A	10
834	ASIAKAS_87	12.10.2014	A	10
889	ASIAKAS_93	12.10.2014	A	10
1184	ASIAKAS_124	12.10.2014	A	10
1346	ASIAKAS_141	12.10.2014	C	50
1655	ASIAKAS_173	12.10.2014	A	10
1682	ASIAKAS_176	12.10.2014	C	50
2423	ASIAKAS_254	12.10.2014	C	50
2825	ASIAKAS_296	12.10.2014	C	50
2845	ASIAKAS_298	12.10.2014	C	50
3087	ASIAKAS_325	12.10.2014	B	25
3377	ASIAKAS_355	12.10.2014	C	50
3968	ASIAKAS_417	12.10.2014	B	25
4234	ASIAKAS_444	12.10.2014	A	10
4303	ASIAKAS_451	12.10.2014	A	10
4852	ASIAKAS_507	12.10.2014	A	10
4853	ASIAKAS_507	12.10.2014	C	50
5070	ASIAKAS_529	12.10.2014	B	NA
5701	ASIAKAS_594	12.10.2014	B	25
5919	ASIAKAS_616	12.10.2014	C	50
6111	ASIAKAS_636	12.10.2014	B	25
6205	ASIAKAS_646	12.10.2014	A	10
6953	ASIAKAS_723	12.10.2014	A	10
7605	ASIAKAS_791	12.10.2014	B	25
7617	ASIAKAS_792	12.10.2014	A	10
8551	ASIAKAS_890	12.10.2014	A	10
8617	ASIAKAS_897	12.10.2014	C	50
9258	ASIAKAS_963	12.10.2014	B	25
9268	ASIAKAS_964	12.10.2014	A	10
9286	ASIAKAS_966	12.10.2014	A	10
9570	ASIAKAS_995	12.10.2014	A	10
9624	ASIAKAS_1000	12.10.2014	A	10
10332	ASIAKAS_1105	12.10.2014	C	50
10649	ASIAKAS_1154	12.10.2014	C	50
10805	ASIAKAS_1179	12.10.2014	C	50
10892	ASIAKAS_1192	12.10.2014	D	70
11726	ASIAKAS_1380	12.10.2014	E	100
350	ASIAKAS_37	13.10.2014	A	10
430	ASIAKAS_45	13.10.2014	C	50
492	ASIAKAS_51	13.10.2014	A	10
1070	ASIAKAS_112	13.10.2014	A	10
1203	ASIAKAS_126	13.10.2014	C	50
1337	ASIAKAS_140	13.10.2014	B	25
1338	ASIAKAS_140	13.10.2014	C	50
1755	ASIAKAS_184	13.10.2014	A	10
2282	ASIAKAS_239	13.10.2014	A	10
2576	ASIAKAS_270	13.10.2014	B	25
2921	ASIAKAS_307	13.10.2014	A	10
3088	ASIAKAS_325	13.10.2014	A	10
3613	ASIAKAS_380	13.10.2014	C	50
3691	ASIAKAS_388	13.10.2014	A	10
3803	ASIAKAS_400	13.10.2014	B	25
4060	ASIAKAS_426	13.10.2014	B	25
4370	ASIAKAS_458	13.10.2014	C	50
4711	ASIAKAS_493	13.10.2014	C	50
5049	ASIAKAS_527	13.10.2014	C	NA
5101	ASIAKAS_532	13.10.2014	A	10
5984	ASIAKAS_623	13.10.2014	B	25
6555	ASIAKAS_682	13.10.2014	C	50
7189	ASIAKAS_747	13.10.2014	C	50
8713	ASIAKAS_907	13.10.2014	B	25
9160	ASIAKAS_953	13.10.2014	C	50
9582	ASIAKAS_996	13.10.2014	B	25
9813	ASIAKAS_1027	13.10.2014	D	70
10190	ASIAKAS_1083	13.10.2014	C	50
10463	ASIAKAS_1125	13.10.2014	D	70
10763	ASIAKAS_1173	13.10.2014	D	70
10843	ASIAKAS_1185	13.10.2014	D	70
10903	ASIAKAS_1194	13.10.2014	D	70
11144	ASIAKAS_1231	13.10.2014	D	70
11248	ASIAKAS_1247	13.10.2014	D	70
11465	ASIAKAS_1305	13.10.2014	E	100
11905	ASIAKAS_1428	13.10.2014	E	100
1307	ASIAKAS_137	14.10.2014	B	25
1549	ASIAKAS_162	14.10.2014	C	50
1822	ASIAKAS_191	14.10.2014	B	25
3108	ASIAKAS_327	14.10.2014	B	25
3145	ASIAKAS_331	14.10.2014	A	10
3378	ASIAKAS_355	14.10.2014	C	50
3379	ASIAKAS_355	14.10.2014	A	10
3873	ASIAKAS_407	14.10.2014	B	25
3969	ASIAKAS_417	14.10.2014	A	10
4090	ASIAKAS_429	14.10.2014	B	25
5410	ASIAKAS_564	14.10.2014	A	10
6556	ASIAKAS_682	14.10.2014	B	25
6931	ASIAKAS_721	14.10.2014	A	10
7251	ASIAKAS_754	14.10.2014	A	10
7539	ASIAKAS_784	14.10.2014	A	10
8057	ASIAKAS_839	14.10.2014	A	10
8552	ASIAKAS_890	14.10.2014	C	50
9170	ASIAKAS_954	14.10.2014	A	10
10445	ASIAKAS_1122	14.10.2014	D	70
10504	ASIAKAS_1132	14.10.2014	C	50
10988	ASIAKAS_1207	14.10.2014	D	70
11700	ASIAKAS_1371	14.10.2014	E	100
12136	ASIAKAS_1494	14.10.2014	E	100
236	ASIAKAS_25	15.10.2014	C	50
333	ASIAKAS_35	15.10.2014	C	50
351	ASIAKAS_37	15.10.2014	A	10
1347	ASIAKAS_141	15.10.2014	B	25
1386	ASIAKAS_145	15.10.2014	C	50
1756	ASIAKAS_184	15.10.2014	C	50
2263	ASIAKAS_237	15.10.2014	A	10
2673	ASIAKAS_280	15.10.2014	A	10
2895	ASIAKAS_304	15.10.2014	A	10
2896	ASIAKAS_304	15.10.2014	B	25
2913	ASIAKAS_306	15.10.2014	A	10
2978	ASIAKAS_313	15.10.2014	C	50
3576	ASIAKAS_376	15.10.2014	A	10
3614	ASIAKAS_380	15.10.2014	A	10
4119	ASIAKAS_432	15.10.2014	C	50
4403	ASIAKAS_461	15.10.2014	B	25
5119	ASIAKAS_534	15.10.2014	C	50
5173	ASIAKAS_540	15.10.2014	B	25
5904	ASIAKAS_615	15.10.2014	B	25
6186	ASIAKAS_644	15.10.2014	B	25
6502	ASIAKAS_677	15.10.2014	B	25
6631	ASIAKAS_690	15.10.2014	B	25
7051	ASIAKAS_733	15.10.2014	A	10
7963	ASIAKAS_829	15.10.2014	C	50
8754	ASIAKAS_911	15.10.2014	B	25
8850	ASIAKAS_921	15.10.2014	C	50
8879	ASIAKAS_924	15.10.2014	B	25
9208	ASIAKAS_958	15.10.2014	A	10
9725	ASIAKAS_1014	15.10.2014	D	70
11180	ASIAKAS_1237	15.10.2014	D	70
11584	ASIAKAS_1337	15.10.2014	E	100
11859	ASIAKAS_1415	15.10.2014	E	100
11906	ASIAKAS_1428	15.10.2014	D	70
11955	ASIAKAS_1444	15.10.2014	D	70
12106	ASIAKAS_1486	15.10.2014	E	100
225	ASIAKAS_24	16.10.2014	C	50
282	ASIAKAS_30	16.10.2014	A	10
707	ASIAKAS_74	16.10.2014	C	50
845	ASIAKAS_88	16.10.2014	C	50
1644	ASIAKAS_172	16.10.2014	C	50
1664	ASIAKAS_174	16.10.2014	B	25
1749	ASIAKAS_183	16.10.2014	A	10
2062	ASIAKAS_216	16.10.2014	C	50
2120	ASIAKAS_222	16.10.2014	B	25
2540	ASIAKAS_266	16.10.2014	C	50
3136	ASIAKAS_330	16.10.2014	A	10
3767	ASIAKAS_396	16.10.2014	B	25
4120	ASIAKAS_432	16.10.2014	A	10
4181	ASIAKAS_438	16.10.2014	C	50
4321	ASIAKAS_453	16.10.2014	C	50
4527	ASIAKAS_474	16.10.2014	B	25
4772	ASIAKAS_499	16.10.2014	B	25
5060	ASIAKAS_528	16.10.2014	B	NA
5086	ASIAKAS_531	16.10.2014	A	NA
5663	ASIAKAS_590	16.10.2014	B	25
5810	ASIAKAS_605	16.10.2014	B	25
7350	ASIAKAS_764	16.10.2014	B	25
9082	ASIAKAS_945	16.10.2014	C	50
9472	ASIAKAS_985	16.10.2014	B	25
9939	ASIAKAS_1045	16.10.2014	D	70
10141	ASIAKAS_1076	16.10.2014	D	70
10256	ASIAKAS_1093	16.10.2014	D	70
10295	ASIAKAS_1099	16.10.2014	D	70
10590	ASIAKAS_1145	16.10.2014	D	70
11193	ASIAKAS_1239	16.10.2014	C	50
11532	ASIAKAS_1323	16.10.2014	D	70
12022	ASIAKAS_1463	16.10.2014	D	70
12147	ASIAKAS_1498	16.10.2014	E	100
17	ASIAKAS_2	17.10.2014	A	10
334	ASIAKAS_35	17.10.2014	B	25
519	ASIAKAS_54	17.10.2014	A	10
520	ASIAKAS_54	17.10.2014	A	10
659	ASIAKAS_69	17.10.2014	B	25
824	ASIAKAS_86	17.10.2014	C	50
861	ASIAKAS_90	17.10.2014	C	50
1108	ASIAKAS_116	17.10.2014	A	10
2101	ASIAKAS_220	17.10.2014	A	10
2255	ASIAKAS_236	17.10.2014	A	10
2377	ASIAKAS_249	17.10.2014	A	10
3069	ASIAKAS_323	17.10.2014	B	25
3320	ASIAKAS_349	17.10.2014	B	25
3757	ASIAKAS_395	17.10.2014	B	25
4700	ASIAKAS_492	17.10.2014	A	10
5811	ASIAKAS_605	17.10.2014	C	50
6130	ASIAKAS_638	17.10.2014	A	10
6330	ASIAKAS_659	17.10.2014	B	25
6416	ASIAKAS_668	17.10.2014	C	50
6836	ASIAKAS_711	17.10.2014	A	10
6857	ASIAKAS_713	17.10.2014	C	50
6913	ASIAKAS_719	17.10.2014	C	50
7099	ASIAKAS_738	17.10.2014	B	25
7288	ASIAKAS_758	17.10.2014	B	25
7451	ASIAKAS_775	17.10.2014	C	50
7560	ASIAKAS_786	17.10.2014	A	10
7757	ASIAKAS_807	17.10.2014	C	50
7766	ASIAKAS_808	17.10.2014	C	50
7767	ASIAKAS_808	17.10.2014	C	50
8122	ASIAKAS_846	17.10.2014	A	10
8391	ASIAKAS_874	17.10.2014	B	25
8693	ASIAKAS_905	17.10.2014	C	50
8959	ASIAKAS_932	17.10.2014	B	25
9005	ASIAKAS_937	17.10.2014	C	50
9932	ASIAKAS_1044	17.10.2014	D	70
10033	ASIAKAS_1059	17.10.2014	C	50
10249	ASIAKAS_1092	17.10.2014	D	70
10276	ASIAKAS_1096	17.10.2014	C	50
10758	ASIAKAS_1172	17.10.2014	C	50
11274	ASIAKAS_1252	17.10.2014	E	100
11357	ASIAKAS_1275	17.10.2014	E	100
11370	ASIAKAS_1278	17.10.2014	D	70
11723	ASIAKAS_1378	17.10.2014	D	70
29	ASIAKAS_3	18.10.2014	A	10
153	ASIAKAS_16	18.10.2014	C	50
164	ASIAKAS_17	18.10.2014	B	25
172	ASIAKAS_18	18.10.2014	B	25
576	ASIAKAS_60	18.10.2014	B	25
660	ASIAKAS_69	18.10.2014	C	50
1683	ASIAKAS_176	18.10.2014	A	10
2501	ASIAKAS_262	18.10.2014	B	25
2510	ASIAKAS_263	18.10.2014	A	10
2511	ASIAKAS_263	18.10.2014	A	10
3146	ASIAKAS_331	18.10.2014	C	50
3865	ASIAKAS_406	18.10.2014	C	50
4322	ASIAKAS_453	18.10.2014	B	25
4371	ASIAKAS_458	18.10.2014	A	10
4422	ASIAKAS_463	18.10.2014	A	10
4693	ASIAKAS_491	18.10.2014	B	25
4875	ASIAKAS_509	18.10.2014	C	50
5128	ASIAKAS_535	18.10.2014	B	25
5602	ASIAKAS_583	18.10.2014	B	25
6244	ASIAKAS_650	18.10.2014	A	10
6884	ASIAKAS_716	18.10.2014	A	10
6924	ASIAKAS_720	18.10.2014	A	10
6993	ASIAKAS_727	18.10.2014	B	25
7430	ASIAKAS_773	18.10.2014	A	10
8153	ASIAKAS_849	18.10.2014	B	25
8519	ASIAKAS_887	18.10.2014	B	25
8775	ASIAKAS_913	18.10.2014	B	25
8995	ASIAKAS_936	18.10.2014	A	10
9376	ASIAKAS_975	18.10.2014	B	25
9903	ASIAKAS_1040	18.10.2014	D	70
9964	ASIAKAS_1049	18.10.2014	D	70
10333	ASIAKAS_1105	18.10.2014	D	70
10813	ASIAKAS_1180	18.10.2014	D	70
11411	ASIAKAS_1290	18.10.2014	D	70
11765	ASIAKAS_1391	18.10.2014	D	70
94	ASIAKAS_10	19.10.2014	C	50
766	ASIAKAS_80	19.10.2014	C	50
1116	ASIAKAS_117	19.10.2014	B	25
2102	ASIAKAS_220	19.10.2014	B	25
2342	ASIAKAS_245	19.10.2014	A	10
2777	ASIAKAS_291	19.10.2014	A	10
3662	ASIAKAS_385	19.10.2014	A	10
3692	ASIAKAS_388	19.10.2014	C	50
4195	ASIAKAS_440	19.10.2014	B	25
6013	ASIAKAS_626	19.10.2014	B	25
6274	ASIAKAS_653	19.10.2014	C	50
6660	ASIAKAS_693	19.10.2014	B	25
7606	ASIAKAS_791	19.10.2014	B	25
8047	ASIAKAS_838	19.10.2014	B	25
8193	ASIAKAS_853	19.10.2014	C	50
8274	ASIAKAS_862	19.10.2014	B	25
8335	ASIAKAS_868	19.10.2014	A	10
9904	ASIAKAS_1040	19.10.2014	C	50
10244	ASIAKAS_1091	19.10.2014	C	50
10257	ASIAKAS_1093	19.10.2014	D	70
10545	ASIAKAS_1138	19.10.2014	C	50
10584	ASIAKAS_1144	19.10.2014	C	50
10706	ASIAKAS_1163	19.10.2014	C	50
10852	ASIAKAS_1186	19.10.2014	D	70
11194	ASIAKAS_1239	19.10.2014	D	70
11719	ASIAKAS_1377	19.10.2014	E	100
11815	ASIAKAS_1404	19.10.2014	D	70
11922	ASIAKAS_1433	19.10.2014	E	100
12129	ASIAKAS_1492	19.10.2014	E	100
275	ASIAKAS_29	20.10.2014	C	50
934	ASIAKAS_98	20.10.2014	B	25
1291	ASIAKAS_135	20.10.2014	A	10
1645	ASIAKAS_172	20.10.2014	B	25
1921	ASIAKAS_201	20.10.2014	B	25
2451	ASIAKAS_257	20.10.2014	C	50
4107	ASIAKAS_431	20.10.2014	C	50
4245	ASIAKAS_445	20.10.2014	B	25
4250	ASIAKAS_446	20.10.2014	A	10
4342	ASIAKAS_455	20.10.2014	C	50
5284	ASIAKAS_551	20.10.2014	C	50
5411	ASIAKAS_564	20.10.2014	A	10
6131	ASIAKAS_638	20.10.2014	B	25
6914	ASIAKAS_719	20.10.2014	B	25
7060	ASIAKAS_734	20.10.2014	B	25
7242	ASIAKAS_753	20.10.2014	A	10
7252	ASIAKAS_754	20.10.2014	B	25
7623	ASIAKAS_793	20.10.2014	B	25
7775	ASIAKAS_809	20.10.2014	A	10
8058	ASIAKAS_839	20.10.2014	C	50
8086	ASIAKAS_842	20.10.2014	C	50
8102	ASIAKAS_844	20.10.2014	A	10
8588	ASIAKAS_894	20.10.2014	A	10
8733	ASIAKAS_909	20.10.2014	A	10
8907	ASIAKAS_927	20.10.2014	A	10
9149	ASIAKAS_952	20.10.2014	C	50
10048	ASIAKAS_1061	20.10.2014	C	50
10201	ASIAKAS_1085	20.10.2014	C	50
10423	ASIAKAS_1119	20.10.2014	C	50
11609	ASIAKAS_1343	20.10.2014	D	70
461	ASIAKAS_48	21.10.2014	A	10
720	ASIAKAS_75	21.10.2014	C	50
721	ASIAKAS_75	21.10.2014	A	10
1319	ASIAKAS_138	21.10.2014	C	50
1387	ASIAKAS_145	21.10.2014	C	50
2070	ASIAKAS_217	21.10.2014	C	50
2378	ASIAKAS_249	21.10.2014	B	25
2599	ASIAKAS_272	21.10.2014	C	50
2796	ASIAKAS_293	21.10.2014	A	10
3119	ASIAKAS_328	21.10.2014	B	25
3369	ASIAKAS_354	21.10.2014	A	10
3693	ASIAKAS_388	21.10.2014	B	25
4019	ASIAKAS_422	21.10.2014	C	50
4721	ASIAKAS_494	21.10.2014	C	50
6213	ASIAKAS_647	21.10.2014	C	50
6331	ASIAKAS_659	21.10.2014	B	25
6815	ASIAKAS_709	21.10.2014	B	25
6874	ASIAKAS_715	21.10.2014	A	10
8230	ASIAKAS_857	21.10.2014	C	50
8314	ASIAKAS_866	21.10.2014	B	25
8510	ASIAKAS_886	21.10.2014	C	50
8570	ASIAKAS_892	21.10.2014	A	10
8618	ASIAKAS_897	21.10.2014	B	25
8628	ASIAKAS_898	21.10.2014	C	50
9751	ASIAKAS_1018	21.10.2014	C	50
9911	ASIAKAS_1041	21.10.2014	D	70
10492	ASIAKAS_1130	21.10.2014	C	50
10912	ASIAKAS_1195	21.10.2014	C	50
11414	ASIAKAS_1291	21.10.2014	E	100
205	ASIAKAS_22	22.10.2014	C	50
964	ASIAKAS_101	22.10.2014	B	25
1813	ASIAKAS_190	22.10.2014	A	10
1948	ASIAKAS_204	22.10.2014	B	25
2294	ASIAKAS_240	22.10.2014	B	25
2424	ASIAKAS_254	22.10.2014	C	50
2541	ASIAKAS_266	22.10.2014	A	10
2755	ASIAKAS_289	22.10.2014	A	10
2922	ASIAKAS_307	22.10.2014	C	50
3032	ASIAKAS_319	22.10.2014	C	50
3165	ASIAKAS_333	22.10.2014	B	25
3512	ASIAKAS_369	22.10.2014	A	10
4291	ASIAKAS_450	22.10.2014	B	25
4313	ASIAKAS_452	22.10.2014	A	10
4372	ASIAKAS_458	22.10.2014	B	25
4623	ASIAKAS_484	22.10.2014	B	25
5317	ASIAKAS_555	22.10.2014	A	10
5502	ASIAKAS_573	22.10.2014	B	25
5878	ASIAKAS_612	22.10.2014	C	50
6100	ASIAKAS_635	22.10.2014	C	50
6360	ASIAKAS_662	22.10.2014	B	25
6396	ASIAKAS_666	22.10.2014	A	10
6611	ASIAKAS_688	22.10.2014	A	10
6730	ASIAKAS_700	22.10.2014	C	50
7013	ASIAKAS_729	22.10.2014	B	25
7151	ASIAKAS_743	22.10.2014	A	10
7234	ASIAKAS_752	22.10.2014	A	10
7330	ASIAKAS_762	22.10.2014	C	50
7529	ASIAKAS_783	22.10.2014	A	10
8542	ASIAKAS_889	22.10.2014	B	25
8776	ASIAKAS_913	22.10.2014	C	50
8908	ASIAKAS_927	22.10.2014	C	50
9006	ASIAKAS_937	22.10.2014	A	10
9287	ASIAKAS_966	22.10.2014	A	10
10392	ASIAKAS_1114	22.10.2014	C	50
11132	ASIAKAS_1229	22.10.2014	C	50
11546	ASIAKAS_1326	22.10.2014	D	70
11617	ASIAKAS_1347	22.10.2014	D	70
11812	ASIAKAS_1403	22.10.2014	E	100
12023	ASIAKAS_1463	22.10.2014	D	70
342	ASIAKAS_36	23.10.2014	B	25
740	ASIAKAS_77	23.10.2014	A	10
741	ASIAKAS_77	23.10.2014	B	25
872	ASIAKAS_91	23.10.2014	B	25
1087	ASIAKAS_114	23.10.2014	A	10
1223	ASIAKAS_128	23.10.2014	B	25
1253	ASIAKAS_131	23.10.2014	B	25
1375	ASIAKAS_144	23.10.2014	B	25
1600	ASIAKAS_167	23.10.2014	B	25
1722	ASIAKAS_180	23.10.2014	A	10
1900	ASIAKAS_199	23.10.2014	C	50
2600	ASIAKAS_272	23.10.2014	B	25
2744	ASIAKAS_288	23.10.2014	A	10
3041	ASIAKAS_320	23.10.2014	A	10
3147	ASIAKAS_331	23.10.2014	B	25
3279	ASIAKAS_345	23.10.2014	B	25
3522	ASIAKAS_370	23.10.2014	B	25
3623	ASIAKAS_381	23.10.2014	C	50
4251	ASIAKAS_446	23.10.2014	A	10
4433	ASIAKAS_464	23.10.2014	C	50
4923	ASIAKAS_514	23.10.2014	B	25
5484	ASIAKAS_571	23.10.2014	A	10
6023	ASIAKAS_627	23.10.2014	B	25
6972	ASIAKAS_725	23.10.2014	A	10
7215	ASIAKAS_750	23.10.2014	C	50
7243	ASIAKAS_753	23.10.2014	A	10
7587	ASIAKAS_789	23.10.2014	C	50
7681	ASIAKAS_799	23.10.2014	C	50
7804	ASIAKAS_812	23.10.2014	C	50
8714	ASIAKAS_907	23.10.2014	A	10
8930	ASIAKAS_929	23.10.2014	B	25
9343	ASIAKAS_972	23.10.2014	B	25
9481	ASIAKAS_986	23.10.2014	C	50
10250	ASIAKAS_1092	23.10.2014	C	50
10379	ASIAKAS_1112	23.10.2014	C	50
10511	ASIAKAS_1133	23.10.2014	D	70
10974	ASIAKAS_1205	23.10.2014	C	50
11475	ASIAKAS_1308	23.10.2014	D	70
11479	ASIAKAS_1309	23.10.2014	D	70
722	ASIAKAS_75	24.10.2014	C	50
853	ASIAKAS_89	24.10.2014	A	10
1117	ASIAKAS_117	24.10.2014	C	50
1282	ASIAKAS_134	24.10.2014	A	10
1700	ASIAKAS_178	24.10.2014	B	25
1882	ASIAKAS_197	24.10.2014	C	50
2176	ASIAKAS_228	24.10.2014	B	25
2442	ASIAKAS_256	24.10.2014	C	50
2931	ASIAKAS_308	24.10.2014	C	50
3287	ASIAKAS_346	24.10.2014	C	50
3470	ASIAKAS_364	24.10.2014	C	50
3856	ASIAKAS_405	24.10.2014	C	50
3943	ASIAKAS_414	24.10.2014	B	25
4264	ASIAKAS_447	24.10.2014	B	25
5216	ASIAKAS_544	24.10.2014	C	50
5619	ASIAKAS_585	24.10.2014	B	25
6503	ASIAKAS_677	24.10.2014	C	50
6932	ASIAKAS_721	24.10.2014	A	10
6973	ASIAKAS_725	24.10.2014	C	50
7551	ASIAKAS_785	24.10.2014	C	50
7784	ASIAKAS_810	24.10.2014	B	25
7886	ASIAKAS_821	24.10.2014	C	50
8238	ASIAKAS_858	24.10.2014	A	10
9951	ASIAKAS_1047	24.10.2014	D	70
11157	ASIAKAS_1233	24.10.2014	D	70
11484	ASIAKAS_1311	24.10.2014	E	100
11521	ASIAKAS_1320	24.10.2014	D	70
11766	ASIAKAS_1391	24.10.2014	D	70
12038	ASIAKAS_1466	24.10.2014	D	70
283	ASIAKAS_30	25.10.2014	A	10
372	ASIAKAS_39	25.10.2014	A	10
862	ASIAKAS_90	25.10.2014	A	10
1242	ASIAKAS_130	25.10.2014	B	25
1435	ASIAKAS_150	25.10.2014	C	50
1518	ASIAKAS_159	25.10.2014	C	50
1606	ASIAKAS_168	25.10.2014	C	50
1930	ASIAKAS_202	25.10.2014	A	10
1975	ASIAKAS_207	25.10.2014	B	25
2186	ASIAKAS_229	25.10.2014	B	25
2542	ASIAKAS_266	25.10.2014	C	50
2958	ASIAKAS_311	25.10.2014	B	25
3022	ASIAKAS_318	25.10.2014	C	50
3584	ASIAKAS_377	25.10.2014	A	10
3775	ASIAKAS_397	25.10.2014	C	50
3776	ASIAKAS_397	25.10.2014	C	50
4487	ASIAKAS_470	25.10.2014	A	10
4862	ASIAKAS_508	25.10.2014	A	10
5120	ASIAKAS_534	25.10.2014	C	50
5430	ASIAKAS_566	25.10.2014	B	25
5450	ASIAKAS_568	25.10.2014	A	10
5552	ASIAKAS_578	25.10.2014	A	10
6639	ASIAKAS_691	25.10.2014	B	25
7691	ASIAKAS_800	25.10.2014	A	10
